week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap
2022-02-21/2022-02-27,Caucasus and Central Asia,4.812156414683748,Tajikistan,Turkmenistan,0.4925,True
2022-02-21/2022-02-27,Caucasus and Central Asia,4.812156414683748,Tajikistan,Uzbekistan,0.9675,True
2022-02-21/2022-02-27,Caucasus and Central Asia,4.812156414683748,Turkmenistan,Uzbekistan,0.955,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Armenia,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Azerbaijan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Georgia,0.9825,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Kazakhstan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Kyrgyzstan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Tajikistan,0.915,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Turkmenistan,0.925,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Afghanistan,Uzbekistan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Azerbaijan,0.54,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Georgia,0.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Kazakhstan,0.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Kyrgyzstan,0.555,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Tajikistan,0.14,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Turkmenistan,0.1575,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Armenia,Uzbekistan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Azerbaijan,Georgia,0.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Azerbaijan,Kazakhstan,0.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Azerbaijan,Kyrgyzstan,0.4825,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Azerbaijan,Tajikistan,0.1275,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Azerbaijan,Turkmenistan,0.1575,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Azerbaijan,Uzbekistan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Georgia,Kazakhstan,0.9925,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Georgia,Kyrgyzstan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Georgia,Tajikistan,0.8125,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Georgia,Turkmenistan,0.815,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Georgia,Uzbekistan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kazakhstan,Kyrgyzstan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kazakhstan,Tajikistan,0.575,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kazakhstan,Turkmenistan,0.605,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kazakhstan,Uzbekistan,1.0,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kyrgyzstan,Tajikistan,0.135,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kyrgyzstan,Turkmenistan,0.1475,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Kyrgyzstan,Uzbekistan,0.9975,False
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Tajikistan,Turkmenistan,0.4975,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Tajikistan,Uzbekistan,0.9775,True
2022-02-28/2022-03-06,Caucasus and Central Asia,4.967752666945588,Turkmenistan,Uzbekistan,0.97,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Armenia,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Azerbaijan,0.9575,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Georgia,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Kazakhstan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Kyrgyzstan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Tajikistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Turkmenistan,0.92,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Afghanistan,Uzbekistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Azerbaijan,0.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Georgia,0.1175,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Kazakhstan,0.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Kyrgyzstan,0.2075,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Tajikistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Turkmenistan,0.2475,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Armenia,Uzbekistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Azerbaijan,Georgia,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Azerbaijan,Kazakhstan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Azerbaijan,Kyrgyzstan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Azerbaijan,Tajikistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Azerbaijan,Turkmenistan,0.8325,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Azerbaijan,Uzbekistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Georgia,Kazakhstan,0.0075,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Georgia,Kyrgyzstan,0.6175,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Georgia,Tajikistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Georgia,Turkmenistan,0.3325,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Georgia,Uzbekistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kazakhstan,Kyrgyzstan,0.9975,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kazakhstan,Tajikistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kazakhstan,Turkmenistan,0.5675,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kazakhstan,Uzbekistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kyrgyzstan,Tajikistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kyrgyzstan,Turkmenistan,0.32,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Kyrgyzstan,Uzbekistan,1.0,False
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Tajikistan,Turkmenistan,0.0225,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Tajikistan,Uzbekistan,0.8775,True
2022-03-07/2022-03-13,Caucasus and Central Asia,3.6504617023643866,Turkmenistan,Uzbekistan,0.99,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Armenia,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Azerbaijan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Georgia,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Kazakhstan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Kyrgyzstan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Tajikistan,0.9775,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Turkmenistan,0.98,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Afghanistan,Uzbekistan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Azerbaijan,0.9625,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Georgia,0.01,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Kazakhstan,0.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Kyrgyzstan,0.9575,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Tajikistan,0.23,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Turkmenistan,0.1975,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Armenia,Uzbekistan,0.9875,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Azerbaijan,Georgia,0.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Azerbaijan,Kazakhstan,0.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Azerbaijan,Kyrgyzstan,0.4375,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Azerbaijan,Tajikistan,0.07,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Azerbaijan,Turkmenistan,0.085,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Azerbaijan,Uzbekistan,0.78,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Georgia,Kazakhstan,0.0525,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Georgia,Kyrgyzstan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Georgia,Tajikistan,0.5475,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Georgia,Turkmenistan,0.495,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Georgia,Uzbekistan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kazakhstan,Kyrgyzstan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kazakhstan,Tajikistan,0.7375,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kazakhstan,Turkmenistan,0.7275,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kazakhstan,Uzbekistan,1.0,False
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kyrgyzstan,Tajikistan,0.0825,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kyrgyzstan,Turkmenistan,0.09,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Kyrgyzstan,Uzbekistan,0.78,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Tajikistan,Turkmenistan,0.4525,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Tajikistan,Uzbekistan,0.9375,True
2022-03-14/2022-03-20,Caucasus and Central Asia,4.925883305594522,Turkmenistan,Uzbekistan,0.93,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Armenia,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Azerbaijan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Georgia,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Kazakhstan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Kyrgyzstan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Tajikistan,0.9525,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Turkmenistan,0.9525,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Afghanistan,Uzbekistan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Azerbaijan,0.67,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Georgia,0.0,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Kazakhstan,0.8575,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Kyrgyzstan,0.0175,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Tajikistan,0.2475,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Turkmenistan,0.245,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Armenia,Uzbekistan,0.925,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Azerbaijan,Georgia,0.0025,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Azerbaijan,Kazakhstan,0.755,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Azerbaijan,Kyrgyzstan,0.0025,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Azerbaijan,Tajikistan,0.22,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Azerbaijan,Turkmenistan,0.195,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Azerbaijan,Uzbekistan,0.8675,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Georgia,Kazakhstan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Georgia,Kyrgyzstan,0.7025,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Georgia,Tajikistan,0.605,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Georgia,Turkmenistan,0.5975,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Georgia,Uzbekistan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kazakhstan,Kyrgyzstan,0.0025,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kazakhstan,Tajikistan,0.1425,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kazakhstan,Turkmenistan,0.1175,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kazakhstan,Uzbekistan,0.7325,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kyrgyzstan,Tajikistan,0.5175,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kyrgyzstan,Turkmenistan,0.5325,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Kyrgyzstan,Uzbekistan,1.0,False
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Tajikistan,Turkmenistan,0.4775,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Tajikistan,Uzbekistan,0.88,True
2022-03-21/2022-03-27,Caucasus and Central Asia,5.484917732453337,Turkmenistan,Uzbekistan,0.87,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Armenia,1.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Azerbaijan,1.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Georgia,1.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Kazakhstan,1.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Kyrgyzstan,1.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Tajikistan,0.93,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Turkmenistan,0.9575,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Afghanistan,Uzbekistan,0.9925,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Azerbaijan,0.975,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Georgia,0.1775,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Kazakhstan,0.25,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Kyrgyzstan,0.6275,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Tajikistan,0.3275,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Turkmenistan,0.29,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Armenia,Uzbekistan,0.01,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Azerbaijan,Georgia,0.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Azerbaijan,Kazakhstan,0.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Azerbaijan,Kyrgyzstan,0.0275,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Azerbaijan,Tajikistan,0.125,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Azerbaijan,Turkmenistan,0.09,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Azerbaijan,Uzbekistan,0.0,False
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Georgia,Kazakhstan,0.6525,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Georgia,Kyrgyzstan,0.905,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Georgia,Tajikistan,0.415,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Georgia,Turkmenistan,0.39,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Georgia,Uzbekistan,0.065,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kazakhstan,Kyrgyzstan,0.8575,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kazakhstan,Tajikistan,0.405,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kazakhstan,Turkmenistan,0.3675,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kazakhstan,Uzbekistan,0.04,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kyrgyzstan,Tajikistan,0.2875,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kyrgyzstan,Turkmenistan,0.2425,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Kyrgyzstan,Uzbekistan,0.01,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Tajikistan,Turkmenistan,0.465,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Tajikistan,Uzbekistan,0.3325,True
2022-03-28/2022-04-03,Caucasus and Central Asia,5.574289888572378,Turkmenistan,Uzbekistan,0.37,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Armenia,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Azerbaijan,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Georgia,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Kazakhstan,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Kyrgyzstan,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Tajikistan,0.9675,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Turkmenistan,0.9625,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Afghanistan,Uzbekistan,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Azerbaijan,0.9975,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Georgia,0.4925,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Kazakhstan,0.01,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Kyrgyzstan,0.7875,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Tajikistan,0.315,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Turkmenistan,0.33,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Armenia,Uzbekistan,0.9975,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Azerbaijan,Georgia,0.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Azerbaijan,Kazakhstan,0.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Azerbaijan,Kyrgyzstan,0.02,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Azerbaijan,Tajikistan,0.07,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Azerbaijan,Turkmenistan,0.0525,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Azerbaijan,Uzbekistan,0.4875,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Georgia,Kazakhstan,0.0075,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Georgia,Kyrgyzstan,0.78,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Georgia,Tajikistan,0.3225,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Georgia,Turkmenistan,0.3025,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Georgia,Uzbekistan,0.985,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kazakhstan,Kyrgyzstan,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kazakhstan,Tajikistan,0.5875,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kazakhstan,Turkmenistan,0.5975,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kazakhstan,Uzbekistan,1.0,False
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kyrgyzstan,Tajikistan,0.21,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kyrgyzstan,Turkmenistan,0.21,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Kyrgyzstan,Uzbekistan,0.935,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Tajikistan,Turkmenistan,0.5075,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Tajikistan,Uzbekistan,0.895,True
2022-04-04/2022-04-10,Caucasus and Central Asia,5.244149497615308,Turkmenistan,Uzbekistan,0.895,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Armenia,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Azerbaijan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Georgia,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Kazakhstan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Kyrgyzstan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Tajikistan,0.95,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Turkmenistan,0.9375,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Afghanistan,Uzbekistan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Azerbaijan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Georgia,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Kazakhstan,0.4375,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Kyrgyzstan,0.9575,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Tajikistan,0.63,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Turkmenistan,0.6025,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Armenia,Uzbekistan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Azerbaijan,Georgia,0.1525,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Azerbaijan,Kazakhstan,0.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Azerbaijan,Kyrgyzstan,0.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Azerbaijan,Tajikistan,0.1125,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Azerbaijan,Turkmenistan,0.1175,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Azerbaijan,Uzbekistan,0.9875,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Georgia,Kazakhstan,0.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Georgia,Kyrgyzstan,0.025,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Georgia,Tajikistan,0.195,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Georgia,Turkmenistan,0.18,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Georgia,Uzbekistan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kazakhstan,Kyrgyzstan,0.9775,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kazakhstan,Tajikistan,0.625,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kazakhstan,Turkmenistan,0.6175,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kazakhstan,Uzbekistan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kyrgyzstan,Tajikistan,0.4325,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kyrgyzstan,Turkmenistan,0.4075,True
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Kyrgyzstan,Uzbekistan,1.0,False
2022-04-11/2022-04-17,Caucasus and Central Asia,4.848423582980709,Tajikistan,Turkmenistan,0.4825,True
